50.5539	3913.56
52.4465	4170.2
54.3386	3799.85
56.2304	3618.62
58.1217	4914.38
60.0127	7568.56
61.9033	12498
63.7914	21254.4
65.6813	32919.3
67.5707	31720.6
69.4598	17939.1
71.3464	11725.3
73.2347	9305.7
75.1205	8917.28
77.0081	8679.43
78.8931	8475.08
80.7778	8324.75
82.6642	8206.86
84.5481	8138.33
86.4316	8121.42
88.3148	8143.74
90.1975	8202.12
92.0799	8290.17
93.9619	8376.72
95.8436	8496.56
97.7248	8546.75
99.6057	8664.36
101.486	8807.9
103.364	9046.41
105.244	9385.53
107.123	9868.85
109	10550.6
110.879	11796.5
112.755	13398.8
114.633	14789
116.508	20565.2
118.383	34650.2
120.26	48712.5
122.134	58670.6
124.008	64729.6
125.881	66857.4
127.754	65294.2
129.627	61374.5
131.499	53383.4
133.371	41689.3
135.243	28615.6
137.114	20256.7
138.983	23753.6
140.853	26483.2
142.723	32649.8
144.591	42699.2
146.46	58197.7
148.327	64657.8
150.196	64958.2
152.062	65047.7
153.927	64993.9
155.795	64912.2
157.66	64928.3
159.524	64919.4
161.389	55474.9
163.252	37422.6
165.116	26312.8
166.979	20439.5
168.842	17567.9
170.704	16479.3
172.566	16919.6
174.425	18720.9
176.287	21357.9
178.148	22492.4
180.006	21166.4
181.866	17462.9
183.724	13808.4
185.583	11490.9
187.44	10179.8
189.296	9832.28
191.153	10092.6
193.01	10820.4
194.866	11753.6
196.721	12570.7
198.576	12904.3
200.43	12109.2
202.284	10655.1
204.137	9309.04
205.988	9003.33
207.841	8998.17
209.694	8986.77
211.546	8934.18
213.395	8784.35
215.247	8536.57
217.096	8228.44
218.946	7814.26
220.794	7363.7
222.642	6951.56
224.489	6667.14
226.339	6540.86
228.185	6555.06
230.031	6775.01
231.877	7191.54
233.723	7710.47
235.568	8224.69
237.413	8236.62
239.257	7653.53
241.099	6837.1
242.943	6064.74
244.786	5624.19
246.627	5311.71
248.47	5064.15
250.31	4874.33
252.152	4701.56
253.991	4560.05
255.83	4444.33
257.671	4351.61
259.51	4278.01
261.348	4217.44
263.185	4155.48
265.022	4099.89
266.859	4048.36
268.696	3999.12
270.532	3964.58
272.368	3943.16
274.201	3939.51
276.036	3960.95
277.871	4008.98
279.703	4076.96
281.537	4204.75
283.368	4374
285.202	4592.95
287.032	4894.63
288.863	5191.46
290.695	5228.12
292.525	4939.99
294.354	4519.46
296.183	4346.17
298.012	4275.7
299.84	4283.23
301.668	4239.92
303.495	4197.44
305.322	4145.38
307.147	4102.37
308.974	4064.31
310.8	4032.51
312.623	4005.19
314.449	3985.07
316.272	3964.5
318.094	3965.68
319.918	3971.15
321.74	3983.71
323.562	4004.65
325.383	4039.75
327.204	4084.99
329.024	4140.12
330.844	4218.86
332.664	4347.62
334.483	4561.77
336.302	4953.43
338.121	5361.74
339.937	5607.44
341.755	5596.73
343.572	5210.14
345.387	4781.72
347.202	4474.7
349.018	4247.84
350.832	4087.16
352.646	3993.12
354.461	3967.78
356.274	4005.31
358.087	4081.87
359.899	4171.59
361.711	4257.51
363.523	4362.84
365.334	4526.94
367.145	4795.42
368.953	5134.7
370.763	5585.85
372.573	6085.69
374.38	6702.01
376.189	7477.56
377.996	8444.82
379.802	9658.05
381.61	11248.1
383.415	13058.7
385.221	15058.2
387.026	17243.9
388.83	19452.2
390.634	21399.9
392.438	22723.1
394.241	23414.4
396.044	23329.2
397.847	22341.7
399.649	20790.2
401.449	18805.1
403.251	16742
405.05	14697.9
406.851	13199.7
408.65	11897.8
410.45	10925.6
412.248	10190.1
414.045	9622.04
415.842	9173.31
417.641	8837.73
419.438	8460.45
421.234	7976.53
423.029	7349.03
424.823	6533.3
426.618	6038.65
428.412	5771.2
430.207	5539.33
431.999	5367.41
433.792	5213.24
435.583	5067.24
437.376	4928.19
439.167	4807.97
440.957	4704.07
442.749	4617.14
444.538	4546.43
446.327	4489.41
448.116	4438.54
449.905	4380.64
451.693	4323.75
453.48	4263.97
455.268	4204.48
457.055	4140.3
458.839	4077.06
460.626	4023.28
462.412	3979.04
464.195	3939.79
465.979	3898.1
467.763	3862.87
469.546	3833.45
471.328	3817.17
473.112	3811.03
474.894	3807.34
476.675	3781.86
478.455	3725.36
480.236	3721.31
482.016	3713.37
483.796	3699.49
485.573	3683.99
487.352	3667.56
489.131	3650.14
490.907	3639.03
492.685	3631.78
494.461	3620.47
496.238	3600.87
498.013	3576.01
499.788	3586.7
501.562	3580.17
503.338	3569.52
505.112	3553.52
506.885	3536.32
508.658	3520.73
510.428	3496.77
512.2	3470.19
513.972	3451.09
515.744	3435.5
517.513	3428.39
519.284	3417.09
521.052	3403.5
522.822	3389.57
524.59	3378.32
526.36	3369.81
528.127	3365.55
529.893	3365.49
531.66	3370.73
533.426	3377.94
535.192	3391.39
536.957	3411.32
538.722	3437.67
540.487	3463.81
542.249	3491.3
544.013	3513.41
545.777	3530.45
547.538	3558.27
549.301	3609.48
551.061	3660.09
552.822	3697.78
554.584	3745.07
556.343	3797.1
558.102	3854.33
559.861	3918.7
561.62	3990.47
563.378	4070.18
565.136	4156.86
566.894	4251.11
568.651	4349.38
570.406	4452.97
572.162	4583.71
573.916	4725.2
575.672	4899.66
577.426	5144.68
579.181	5455.81
580.934	5830.39
582.686	6305.39
584.438	6863.28
586.192	7688.03
587.944	8810.99
589.695	9887.07
591.444	10844.3
593.194	11212.1
594.944	11002.3
596.694	10066.7
598.441	8816.15
600.19	7782.41
601.937	7021.79
603.686	6437.84
605.432	6039.86
607.18	5792.98
608.925	5662.52
610.67	5611.85
612.415	5647.54
614.159	5759.75
615.903	5923.43
617.647	6184.04
619.39	6526.46
621.133	6954.79
622.874	7470.09
624.617	8109.23
626.359	8916.67
628.098	9921.16
629.838	11160.7
631.579	12682.8
633.318	14645.1
635.056	17382.6
