101.686	971.529
103.566	984.724
105.446	1010.99
107.325	1098
109.204	1264.59
111.083	1495.38
112.959	1824.39
114.837	2292.46
116.714	3006.84
118.589	3889.91
120.466	5404
122.34	7856
124.216	10786
126.089	12892
127.962	12204
129.835	9160
131.709	5732
133.581	3870
135.453	2998.83
137.324	2775.57
139.195	2909.33
141.065	3297.75
142.935	4002.73
144.805	5044.17
146.672	6404.27
148.541	8904
150.409	12044
152.275	14006
154.143	12611
156.01	9990.14
157.875	7856.97
159.74	6022.02
161.606	4514.43
163.47	3236.5
165.333	2366.87
167.199	1816.58
169.061	1547.24
170.924	1463.47
172.785	1565.7
174.647	1685.53
176.508	1804.73
178.369	1846.23
180.229	1791.62
182.087	1612.52
183.947	1312.34
185.806	1170.58
187.665	1139.17
189.522	1131.88
191.38	1166.17
193.236	1246.65
195.093	1354.18
196.948	1491.84
198.803	1588.06
200.659	1495.7
202.513	1261.07
204.367	1071.71
206.22	1008.46
208.073	1002.61
209.925	960.937
211.777	995.069
213.629	976.54
215.48	963.458
217.329	937.544
219.179	912.823
221.029	886.842
222.879	878.097
224.727	859.741
226.576	852.339
228.422	856.281
230.269	887.227
232.116	995.114
233.962	1140.51
235.807	1262.93
237.654	1183.32
239.498	1028.94
241.342	933.883
243.186	849.934
245.029	784.583
246.872	739.205
248.715	711.111
250.555	692.186
252.397	682.355
254.238	678.91
256.077	675.8
257.918	668.86
259.758	667.679
261.596	664.842
263.436	661.287
265.273	656.963
267.11	650.744
268.946	643.134
270.785	632.469
272.62	620.821
274.456	613.796
276.291	609.736
278.125	617.844
279.96	631.313
281.794	646.895
283.627	662.205
285.458	676.237
287.291	694.617
289.123	700.307
290.953	694.419
292.785	677.074
294.614	657.121
296.445	640.757
298.274	629.128
300.102	629.749
301.932	625.376
303.76	621.786
305.587	618.786
307.413	616.607
309.24	615.305
311.066	614.939
312.891	615.206
314.717	616.411
316.542	618.749
318.364	621.153
320.188	622.849
322.012	619.914
323.834	618.388
325.657	620.362
327.478	625.964
329.3	635.442
331.12	647.31
332.94	663.357
334.761	686.869
336.58	715.025
338.398	737.036
340.217	757.574
342.034	755.337
343.852	734.784
345.669	708.405
347.486	684.174
349.302	659.071
351.116	639.278
352.932	651.702
354.747	651.578
356.56	653.602
358.375	659.931
360.187	670.607
361.999	685.185
363.812	704.369
365.623	728.531
367.434	757.49
369.244	801.061
371.054	846.902
372.864	902.379
374.673	976.26
376.482	1070.77
378.291	1183.1
380.099	1331.02
381.907	1502.74
383.713	1712.15
385.52	1946.42
387.327	2176.49
389.131	2428.38
390.937	2628
392.741	2814
394.544	2766
396.347	2756
398.152	2635.84
399.954	2369.25
401.756	2149.87
403.558	1968.34
405.359	1735.43
407.16	1591.17
408.96	1473.51
410.761	1383.36
412.558	1313.63
414.358	1268.15
416.157	1240.81
417.954	1227.19
419.752	1246.08
421.548	1270.54
423.344	1217.42
425.141	984.379
426.936	899.508
428.731	858.421
430.525	862.017
432.319	832.579
434.112	813.646
435.906	792.066
437.698	775.053
439.491	760.905
441.283	749.292
443.075	740.671
444.864	734.981
446.655	732.019
448.444	731.917
450.234	732.713
452.022	730.339
453.812	725.504
455.599	718.633
457.386	707.964
459.173	693.876
460.959	665.365
462.745	692.742
464.531	683.003
466.316	680.002
468.101	678.671
469.885	678.495
471.669	679.087
473.453	679.679
475.235	678.01
477.018	673.763
478.799	669.888
480.581	668.587
482.361	667.954
484.141	667.709
485.922	668.013
487.701	668.51
489.48	669.283
491.258	669.337
493.036	668.351
494.814	666.796
496.591	664.656
498.368	663.222
500.142	659.867
501.919	652.198
503.694	660.744
505.468	661.04
507.243	662.314
509.016	664.288
510.79	667.131
512.563	670.412
514.334	670.676
516.106	665.034
517.879	660.001
519.65	657.87
521.42	657.266
523.19	650.435
524.958	642.76
526.727	642.362
528.496	645.699
530.265	650.7
532.031	653.303
533.799	650.774
535.565	648.749
537.332	648.104
539.097	649.243
540.864	650.856
542.628	657.994
544.392	658.514
546.156	662.569
547.919	667.941
549.682	674.756
551.444	682.952
553.207	692.298
554.968	699.132
556.73	690.251
558.489	692.776
560.25	698.923
562.008	706.041
563.769	715.936
565.526	728.618
567.286	743.107
569.043	758.628
570.8	775.348
572.556	792.276
574.314	807.479
576.07	826.647
577.826	850.373
579.581	877.202
581.334	905.912
583.088	937.449
584.842	978.991
586.596	1037.38
588.347	1095.07
590.1	1177.01
591.851	1240.05
593.603	1256.74
595.353	1214.59
597.103	1144.89
598.852	1045.42
600.602	990.211
602.352	944.375
604.101	922.438
605.847	910.617
607.594	908.573
609.342	915.474
611.089	930.755
612.835	949.96
614.58	966.847
616.326	985.23
618.069	1008.07
619.815	1039.33
621.558	1078.5
623.3	1127.61
625.045	1196.45
626.787	1287.99
628.528	1394.75
630.27	1526.66
632.011	1688.3
633.751	1909.96
635.49	2276
637.229	2694
638.969	3242
640.708	4030
642.445	5196
644.184	6814
645.92	8530
647.656	10172
649.394	10736
651.129	9708
652.864	7732
654.599	5906
656.333	4384
658.067	3410
659.801	2792
661.534	2360
663.267	2004
664.998	1782
666.73	1630.74
668.462	1503.28
670.192	1408.06
671.921	1363.55
673.652	1324.83
675.381	1296.46
677.109	1262.95
678.837	1236.21
680.567	1210.32
682.294	1186.35
684.021	1163.8
685.746	1142.04
687.472	1119.91
689.198	1085.09
690.924	1054.11
692.647	1025.86
694.372	1001.18
696.095	980.822
697.819	967.327
699.541	957.041
701.263	951.08
702.987	949.271
704.708	952.522
706.428	957.11
708.149	961.994
709.869	967.883
711.589	975.202
713.306	977.233
715.025	977.366
716.744	972.721
718.461	963.99
720.179	951.537
721.894	935.622
723.612	916.227
725.327	893.739
727.042	871.548
728.756	854
730.473	837.947
732.186	826.698
733.9	818.931
735.611	815.139
737.324	815.273
739.037	819.295
740.749	827.182
742.459	838.514
744.17	845.564
745.88	854.882
747.591	865.069
749.299	873.053
751.008	879.194
752.717	886.411
754.425	888.336
756.132	881.683
757.839	873.793
759.546	864.8
761.252	860.087
762.957	853.619
764.662	870.768
766.368	892.307
768.071	897.146
769.775	891.374
771.478	875.462
773.182	848.775
774.884	850.549
776.585	848.195
778.286	850.23
779.987	853.97
781.688	860.798
783.388	873.6
785.088	878.619
786.787	874.642
788.487	869.172
790.184	855.032
791.882	838.437
793.58	824.033
795.276	811.805
796.972	801.532
798.669	796.387
800.364	781.999
802.059	771.675
803.753	782.63
805.447	789.025
807.141	779.135
808.835	770.186
810.528	762.946
812.22	757.455
813.911	753.358
815.603	750.716
817.293	746.031
818.984	744.915
820.674	746.209
822.363	751.187
824.053	759.311
825.741	749.328
827.429	739.54
829.117	733.467
830.804	735.563
832.491	743.274
834.178	739.907
835.862	741.174
837.548	743.397
839.232	744.099
840.917	742.2
842.601	739.571
844.285	737.983
845.968	737.621
847.65	738.727
849.332	738.492
851.015	740.268
852.697	743.488
854.376	748.356
856.056	754.196
857.737	756.456
859.417	759.752
861.094	755.267
862.774	752.214
864.451	750.573
866.129	743.217
867.806	735.73
869.484	729.46
871.16	725.254
872.835	727.255
874.51	731.171
876.185	737.243
877.86	737.575
879.534	734.266
881.206	730.637
882.88	726.363
884.553	729.037
886.224	724.595
887.897	722.357
889.567	721.8
891.237	722.959
892.909	722.748
894.578	720.003
896.248	715.892
897.916	710.638
899.585	706.292
901.253	703.512
902.919	703.104
904.587	703.073
906.254	704.452
907.919	707.303
909.586	712.135
911.25	714.183
912.916	715.433
914.58	716.189
916.244	716.371
917.907	715.882
919.57	714.628
921.232	712.724
922.894	710.132
924.556	706.938
926.218	702.882
927.877	699.733
929.538	697.781
931.197	700.289
932.858	702.587
934.516	702.506
936.175	702.799
937.833	703.606
939.49	703.967
941.147	705.707
942.804	708.232
944.46	711.293
946.116	713.795
947.77	715.817
949.425	716.701
951.08	716.523
952.733	715.056
954.388	712.115
956.04	709.335
957.692	706.629
959.345	704.852
960.996	703.98
962.647	703.986
964.298	705.225
965.948	706.545
967.599	708.442
969.246	709.789
970.896	709.698
972.545	708.82
974.192	700.723
975.84	702.505
977.487	707.977
979.133	710.539
980.78	711.062
982.426	711.803
984.071	711.052
985.716	713.525
987.36	714.755
989.004	716.404
990.648	718.606
992.29	721.224
993.933	724.22
995.574	727.407
997.217	730.29
998.857	730.954
1000.5	728.829
1002.14	726.194
1003.78	722.111
1005.42	717.202
1007.06	712.089
1008.7	711.232
1010.33	713.09
1011.97	721.471
1013.61	728.32
1015.24	733.597
1016.88	735.956
1018.52	738.485
1020.15	740.743
1021.79	738.12
1023.42	733.289
1025.05	726.335
1026.69	725.504
1028.32	731.317
1029.95	738.378
1031.59	746.755
1033.22	748.176
1034.85	750.094
1036.48	754.439
1038.11	747.733
1039.74	742.989
1041.37	739.203
1043	736.498
1044.63	734.623
1046.26	733.292
1047.88	732.971
1049.51	733.697
1051.14	735.255
1052.76	737.547
1054.39	740.636
1056.01	743.954
1057.64	744.352
1059.26	745.629
1060.89	746.552
1062.51	746.431
1064.13	741.993
1065.76	737.386
1067.38	746.599
1069	745.776
1070.62	744.664
1072.24	743.251
1073.86	741.668
1075.48	741.108
1077.1	740.569
1078.72	740.385
1080.34	742.083
1081.96	744.056
