X Y
20.8544	826.031
22.7551	726.903
24.6554	658.715
26.5531	593.172
28.4526	543.417
30.3496	508.449
32.2484	488.498
34.1446	483.154
36.0426	487.31
37.938	513.682
39.8331	561.94
41.73	613.705
43.6243	679.472
45.5182	752.246
47.4117	836.141
49.3049	941.63
51.1977	1074.39
53.09	1230.25
54.9821	1407.07
56.8737	1639.95
58.7649	1941.66
60.6537	2608.11
62.5441	4384.22
64.4342	8450.89
66.3218	13662
68.2112	12927.3
70.098	7030.44
71.9865	4015.87
73.8726	3143.42
75.7583	2875.41
77.6457	2758.17
79.5306	2695.96
81.4152	2643.02
83.2993	2613.49
85.1831	2625.31
87.0665	2676.86
88.9495	2755.91
90.8321	2856.15
92.7144	2977.72
94.5963	3109.17
96.4778	3247.94
98.3568	3352.02
100.238	3414.06
102.118	3451.41
103.996	3504.42
105.875	3686.34
107.752	3902.47
109.629	4364.21
111.508	5071.99
113.384	6329.98
115.259	8139.39
117.134	10768.6
119.011	14905.6
120.886	21726.4
122.76	32964.9
124.634	48314.4
126.507	61033.6
128.378	61347.8
130.25	46903.8
132.123	29362.9
133.994	18667.1
135.864	13717.9
137.735	12024.5
139.603	12202.1
141.474	13893.1
143.342	17057.3
145.211	21797.3
147.078	28994.2
148.945	41032.7
150.813	57433.3
152.679	64937
154.545	64464.6
156.41	51898.9
158.275	41153.9
160.139	32013.7
162.003	23429.7
163.867	16051.2
165.728	11433.5
167.591	8689.04
169.454	6764.89
171.316	6054.49
173.176	6438.44
175.037	7054.49
176.896	7727.83
178.755	8156.34
180.615	7935.76
182.473	7031.39
184.331	5768.24
186.19	4986.31
188.047	4642.3
189.903	4570.95
191.759	4781.08
193.615	5126.11
195.47	5701.57
197.325	6384.96
199.178	6906.31
201.032	6573.57
202.886	5511.45
204.737	4587.17
206.59	4018.46
208.443	3923.86
210.293	3927.39
212.143	3883.98
213.994	3810.07
215.843	3708.92
217.692	3588.43
219.543	3455.03
221.391	3356.12
223.238	3262
225.086	3175.13
226.932	3116.32
228.779	3112.58
230.625	3293.61
232.469	3669.83
234.314	4254.01
236.159	4735.93
238.002	4810.25
239.846	4339.7
241.69	3633.74
243.532	3148.45
245.373	2810.19
247.216	2589.62
249.056	2457.62
250.896	2369.39
252.738	2296.36
254.577	2238.17
256.416	2191.23
258.255	2155.73
260.093	2128.37
261.931	2103.42
263.766	2081.57
265.603	2060.21
267.44	2033.01
269.277	2007.42
271.11	1988.43
272.946	1974.06
274.779	1968.23
276.614	1970.5
278.447	1984.68
280.281	2007.18
282.113	2036.79
283.944	2082.13
285.775	2169.5
287.606	2285.94
289.436	2399.14
291.266	2419.85
293.096	2298.16
294.925	2148.44
296.754	2078.16
298.582	2042.58
300.408	2017.88
302.236	2002.23
304.063	1993.99
305.888	1988.83
307.715	1987.94
309.539	1980.72
311.363	1977.51
313.189	1974.45
315.012	1971.93
316.835	1971.37
318.657	1973.05
320.479	1978.88
322.301	1986.99
324.122	1994.47
325.943	2004.82
327.764	2020.61
329.582	2048.08
331.402	2097.88
333.222	2170.75
335.039	2266.7
336.858	2396.13
338.674	2548.32
340.492	2674.77
342.308	2692.81
344.123	2578.94
345.94	2400.03
347.755	2257.34
349.569	2141.28
351.383	2089.38
