X Y
50.5539	7367.5
52.4465	8091
54.3386	8681
56.2304	9338.5
58.1217	10704.5
60.0127	14469
61.9033	24616.5
63.7914	44629
65.6813	64937
67.5707	64786.5
69.4598	36858.5
71.3464	23104
73.2347	19599.9
75.1205	18854.9
77.0081	18260.5
78.8931	17767.8
80.7778	17392.1
82.6642	17103.8
84.5481	16898.2
86.4316	16919.5
88.3148	17054.3
90.1975	17245.7
92.0799	17436.3
93.9619	17613.1
95.8436	17824.4
97.7248	18055.1
99.6057	18302.9
101.486	18575
103.364	18876.7
105.244	19471
107.123	20327.2
109	22035.3
110.879	24459
112.755	28350.5
114.633	34307.5
116.508	44386.5
118.383	63334.5
120.26	64937
122.134	64937
124.008	64937
125.881	64937
127.754	64937
129.627	64937
131.499	64937
133.371	64937
135.243	56145
137.114	49629.5
138.983	50139
140.853	55851.5
142.723	64937
144.591	64937
146.46	64937
148.327	64937
150.196	64937
152.062	64937
153.927	64937
155.795	64937
157.66	64937
159.524	64937
161.389	64937
163.252	64937
165.116	54068.5
166.979	41864.5
168.842	35896
170.704	33789
172.566	34848.5
174.425	39053.5
176.287	43985
178.148	46319.5
180.006	43210.5
181.866	36062.5
183.724	28309
185.583	23195
187.44	21199.4
189.296	20627.2
191.153	21024.6
193.01	22196.2
194.866	23933.6
196.721	26019
198.576	26867
200.43	25348
202.284	21864.5
204.137	19084
205.988	18086.2
207.841	18256.2
209.694	18489
211.546	18656.3
213.395	18394.6
215.247	17703.8
217.096	16962.4
218.946	16096.1
220.794	15132.5
222.642	14346.1
224.489	13656.4
226.339	13289
228.185	13302
230.031	13953.6
231.877	15072.2
233.723	16296.5
235.568	17204
237.413	16911.5
239.257	15695.9
241.099	14151.2
242.943	12759.7
244.786	11723.7
246.627	10990.8
248.47	10502.4
250.31	10136.7
252.152	9812.31
253.991	9554.78
255.83	9316.1
257.671	9117.51
259.51	8944.96
261.348	8788.16
263.185	8652.01
265.022	8532.03
266.859	8429.86
268.696	8346.83
270.532	8284.29
272.368	8244.44
274.201	8239.39
276.036	8278.5
277.871	8385.4
279.703	8538.42
281.537	8745.19
283.368	9043.95
285.202	9499.12
287.032	10264
