20.8544	296
22.7551	262
24.6554	260.834
26.5531	240.191
28.4526	209.829
30.3496	218.701
32.2484	199.362
34.1446	204.13
36.0426	247.139
37.938	330.037
39.8331	455.553
41.73	623.17
43.6243	831.456
45.5182	1084.63
47.4117	1366.61
49.3049	1693.97
51.1977	1944.63
53.09	2151.98
54.9821	2282.43
56.8737	2314
58.7649	2530
60.6537	3142
62.5441	4674
64.4342	8214
66.3218	13160
68.2112	14730
70.098	9804
71.9865	5984
73.8726	5008.93
75.7583	4777.71
77.6457	4653.67
79.5306	4544.36
81.4152	4460.52
83.2993	4396.54
85.1831	4357.29
87.0665	4342.15
88.9495	4350.74
90.8321	4380.99
92.7144	4424.66
94.5963	4475.65
96.4778	4522.1
98.3568	4553.19
100.238	4583.92
102.118	4608.88
103.996	4633.12
105.875	4718.15
107.752	4873.14
109.629	5144.29
111.508	5646.97
113.384	6356.42
115.259	7336.97
117.134	9138
119.011	12278
120.886	18350
122.76	28414
124.634	43186
126.507	55592
128.378	56274
130.25	43926
132.123	28068
133.994	17682
135.864	12790
137.735	11016
139.603	10882
141.474	11600
143.342	13600
145.211	17086
147.078	22954
148.945	32022
150.813	44500
152.679	55314
154.545	56214
156.41	47896
158.275	39482
160.139	32992
162.003	25506
163.867	17858
165.728	12814
167.591	9729.87
169.454	8321.62
171.316	7576.17
173.176	7560.82
175.037	8245.17
176.896	9242
178.755	9834
180.615	9668
182.473	8434
184.331	6798
186.19	5524
188.047	5002
189.903	4756
191.759	4820
193.615	4866
195.47	5358
197.325	5762
199.178	6086
201.032	5886
202.886	5278
204.737	4588
206.59	4316
208.443	4244
210.293	4221.6
212.143	4278.48
213.994	4261.74
215.843	4185
217.692	4052.31
219.543	3850.91
221.391	3618.89
223.238	3477.19
225.086	3320.79
226.932	3291.66
228.779	3309.47
230.625	3358.31
232.469	3515.87
234.314	3712.48
236.159	3931.73
238.002	4060.7
239.846	3772.23
241.69	3473.49
243.532	3220.77
245.373	2929.34
247.216	2763.22
249.056	2645.07
250.896	2549.04
252.738	2481.98
254.577	2441.75
256.416	2411.64
258.255	2382.64
260.093	2353.19
261.931	2319.53
263.766	2290.23
265.603	2262.66
267.44	2234.82
269.277	2208.59
271.11	2187.73
272.946	2173.63
274.779	2174.78
276.614	2181.99
278.447	2203.09
280.281	2221.49
282.113	2246.01
283.944	2318.81
285.775	2402.08
287.606	2525.42
289.436	2674.89
291.266	2679.17
293.096	2558.02
294.925	2454.56
296.754	2395.76
298.582	2356.77
300.408	2336.67
302.236	2313.52
304.063	2289.8
305.888	2269.71
307.715	2251.86
309.539	2233.98
311.363	2218.26
313.189	2204.84
315.012	2198.07
316.835	2196.13
318.657	2201.32
320.479	2207.72
322.301	2213.52
324.122	2222.73
325.943	2235.92
327.764	2253.47
329.582	2277.29
331.402	2305.79
333.222	2373.99
335.039	2449.8
336.858	2563.59
338.674	2709.31
340.492	2861.73
342.308	2910.92
344.123	2763.03
345.94	2535.94
347.755	2439.37
349.569	2336.36
351.383	2263.91
353.197	2243.55
355.01	2233.72
356.823	2235.15
358.635	2246.89
360.445	2255.75
362.257	2296.38
364.068	2342.67
365.877	2421.07
367.688	2516.35
369.496	2655.55
371.306	2812.43
373.114	2994.96
374.921	3233.53
376.728	3552.06
378.535	3959.85
380.343	4459.92
382.149	5069.35
383.954	5758.55
385.757	6536.28
387.562	7424.36
389.366	8382.08
391.17	9320.29
392.972	9914.07
394.775	10207
396.578	10193.5
398.379	9936
400.179	9483.61
401.981	8657.67
403.78	7810.2
405.579	6927.09
407.38	6281.22
409.179	5733.09
410.977	5298.46
412.774	4930.11
414.572	4632.97
416.369	4403.1
418.163	4242.67
419.96	4116.45
421.756	3931.27
423.549	3718.92
425.344	3469.11
427.137	3196.26
428.932	3015.05
430.724	2884.85
432.518	2807.07
434.309	2747.36
436.1	2694.89
437.891	2647.92
439.682	2599.25
441.472	2556.58
443.261	2516.88
445.051	2479.93
446.84	2446.01
448.628	2414.91
450.415	2386.08
452.203	2358.31
453.988	2330.13
455.775	2303.19
457.56	2277.5
459.347	2253.51
461.131	2230.41
462.915	2208.63
464.698	2187.97
466.484	2168.51
468.266	2150.57
470.049	2134.33
471.831	2120.63
473.611	2108.53
475.392	2100.04
477.173	2093.86
478.954	2089
480.732	2085.4
482.512	2083.16
484.29	2078.2
486.069	2060.48
487.846	2046.61
489.622	2033.69
491.401	2022.14
493.177	2011.84
494.952	2045.37
496.727	2043.12
498.502	2039.66
500.277	2036.54
502.051	2034.63
503.825	2032.25
505.596	2029.81
507.369	2022.31
509.142	2012.27
510.913	2004.13
512.685	1997.92
514.454	1991.74
516.224	1986.38
517.995	1981.67
519.764	1977.74
521.532	1974.56
523.3	1971.63
525.068	1968.71
526.835	1963.86
528.602	1957.92
530.369	1951.96
532.133	1945.94
533.899	1939.02
535.664	1932.26
537.428	1928.25
539.193	1928.89
540.955	1939.49
542.719	1953.25
544.481	1971.6
546.243	1991.2
548.004	2011.96
549.765	2033.73
551.525	2056.71
553.286	2080.98
555.045	2106.69
556.805	2134
558.564	2163.17
560.323	2187.3
562.079	2211.06
563.837	2235.64
565.593	2262.17
567.351	2294.32
569.106	2333.66
570.863	2380.92
572.617	2435.69
574.371	2497.78
576.125	2567.28
577.878	2657.71
579.631	2769.15
581.384	2901.56
583.136	3055.48
584.888	3348
586.638	3612
588.39	4046
590.141	4516
591.889	4816
593.64	5144
595.388	5184
597.135	4895.77
598.883	4470.64
600.632	4044.93
602.378	3636.97
604.125	3330.29
605.871	3139.22
607.616	3043.63
609.362	2997.51
611.105	2977.08
612.849	2971.03
614.594	3004.63
616.336	3065.34
618.079	3142.25
619.821	3267.25
621.564	3409.91
623.304	3606.28
625.045	3854.42
626.785	4172.87
628.524	4567.61
630.264	5059.26
632.003	5621.04
633.741	6375.27
635.479	7496
637.217	8684
638.955	10400
640.69	13156
642.427	16890
644.162	21694
645.898	28366
647.632	35688
649.366	41918
651.101	42180
652.834	37650
654.567	29626
656.299	22364
658.031	16826
659.763	13150
661.492	10590
663.223	8964
664.954	7702
666.682	6776.19
668.412	6094.21
670.14	5599.89
671.869	5220
673.596	4999.4
675.323	4765.65
677.051	4607.41
678.777	4449.62
680.503	4307.37
682.228	4184.77
683.953	4066.38
685.676	3953.27
687.4	3843.82
689.124	3737.05
690.846	3632.31
692.569	3515.9
694.291	3411.71
696.013	3314.24
697.734	3227.49
699.456	3154.87
701.176	3090.53
702.895	3033.12
704.614	2983.43
706.333	2941.34
708.051	2907.12
709.769	2879.42
711.485	2881.05
713.203	2904.01
714.92	2948.64
716.635	3014.91
718.351	3100.68
720.065	3191.35
721.781	3289.78
723.495	3323.96
725.208	3282.08
726.921	3121.71
728.633	2961.26
730.345	2835.07
732.057	2712.08
733.769	2606.99
735.48	2517.57
737.191	2444.44
738.9	2387.7
740.61	2347.82
742.318	2325.94
744.028	2316.87
745.735	2302.41
747.444	2299.73
749.151	2305.65
750.857	2320.92
752.563	2313.88
754.269	2305.3
755.974	2301.27
757.679	2303.3
759.384	2320.18
761.086	2367.23
762.79	2472.01
764.494	2643.12
766.195	2768.86
767.897	2939.69
769.599	2884.57
771.3	2853.96
773	2773.07
774.7	2666.64
776.4	2549.65
778.099	2443.38
779.798	2468.75
781.496	2492.02
783.194	2515.92
784.892	2514.32
786.588	2473.15
788.285	2423.18
789.98	2362.58
791.677	2290.73
793.371	2205.64
795.065	2125.83
796.761	2063.91
798.454	2017.32
800.148	1985.87
